match_id,kills_diff,deaths_diff,assists_diff,gold_diff,damage_diff,damage_taken_diff,cs_diff,vision_diff,mean_kda_diff,team_kda_diff,win_blue
RU_531845432,-21,21,-8,-15373,-22119,11387,-22,-25,-6.251190476190475,-5.244444444444444,0
RU_531846092,22,-22,28,10808,6082,7122,7,5,3.38952380952381,3.199275362318841,1
RU_531848538,14,-14,37,12489,33359,-34694,35,-19,4.730555555555556,3.1222091656874267,1
RU_531850041,-16,16,-6,-13981,-21933,-2491,-70,-15,-3.5777777777777775,-3.5111111111111106,0
RU_531853749,-16,16,-21,-10683,-28556,28390,-47,-6,-3.1908225108225103,-3.0490196078431375,0
RU_531861093,-10,11,-15,55,-16322,17462,49,-42,-4.844444444444444,-2.1649122807017545,1
RU_531862024,15,-16,24,12884,8763,5937,-58,29,2.744126984126985,2.4497560975609756,1
RU_531864161,14,-14,23,6381,24667,-10915,1,-2,2.9109523809523816,2.562867215041128,1
RU_531865047,-21,21,-30,-4365,-37669,4218,79,-52,-3.2389665889665893,-2.4882154882154883,0
RU_531867160,10,-10,25,7433,-12056,38054,-25,38,4.541904761904761,2.6333333333333337,1
RU_531891682,16,-16,34,12107,25267,-29034,9,-3,7.296190476190476,3.96875,1
RU_531900149,0,-1,0,-4746,-37322,30744,-128,44,0.8317460317460319,0.0621794871794874,0
RU_531906767,-17,16,-35,-13720,-10820,-1131,-79,-14,-10.616666666666667,-11.619047619047619,0
RU_531908523,13,-13,19,11916,18789,-14409,34,17,6.278787878787879,2.501298701298701,1
RU_531928426,-8,8,-5,-7577,-6679,-10989,24,-2,-1.3386868686868691,-1.1502645502645503,0
RU_531932672,-31,31,-54,-16605,-44512,29368,-97,-15,-7.512727272727272,-7.4984126984126975,0
RU_531937318,-3,3,-15,-4025,-5411,5,2,34,-0.22530303030303056,-0.7178060413354532,0
RU_531940171,-11,11,-10,-7153,-11022,2081,-47,-2,-5.8999999999999995,-4.396825396825397,0
RU_532011882,16,-16,18,15612,27705,-10608,128,-15,4.707142857142857,3.28125,1
RU_532012602,16,-15,39,9484,39699,-27028,-33,17,7.667460317460317,3.318077803203661,1
RU_532018396,15,-15,29,10203,26500,-17270,-87,-17,2.5994444444444444,2.3438538205980066,1
RU_532028149,4,-4,4,9291,32104,-11535,58,12,0.4511111111111106,0.47765567765567774,1
RU_532110592,-16,15,-9,-11586,-12355,-16622,-19,-4,-1.8167277167277172,-1.5427769985974753,0
RU_532117349,-12,12,-11,-11929,-22378,12955,-80,-20,-4.221190476190476,-2.6777777777777776,0
RU_532128991,-28,28,-24,-12691,-33567,-4974,-34,25,-3.93241066123419,-3.770566037735849,0
RU_532136525,3,-3,6,1307,1550,-2765,23,-1,2.033333333333333,5.4,1
RU_532138027,-13,13,-17,-9605,-14809,-16652,8,15,-2.5344444444444445,-2.5519713261648747,0
RU_532171517,-15,13,-10,-11513,-14460,11897,-38,4,-3.666666666666666,-2.9066666666666663,0
RU_532196041,10,-10,33,4094,28446,-20514,-100,15,5.087222222222222,2.85,1
RU_532198263,-10,10,-11,-8187,-18010,-25645,-3,7,-2.07030303030303,-2.030852994555354,0
RU_532202536,-17,18,-41,-11107,-14608,7174,-23,-22,-4.092294372294372,-2.5583333333333336,0
RU_532203033,-11,10,-25,-14402,-24088,20406,-92,13,-3.038174603174603,-1.8538538538538536,0
RU_532205325,-23,23,-32,-15568,1125,-27516,-56,-22,-5.03961038961039,-3.8138528138528143,0
RU_532212980,-8,8,-16,-1519,-5882,6416,4,8,-4.116666666666667,-2.3884057971014494,0
RU_532218362,-4,4,-5,-5667,-25152,17072,-12,-9,-1.3501298701298698,-0.6019607843137256,0
RU_532223768,-16,16,-44,-9778,-19298,11173,-11,-19,-7.688253968253967,-3.822222222222222,0
RU_532271666,-9,9,-8,-9554,-46616,17462,-47,-24,-3.141168831168832,-1.0216450216450217,0
RU_532278456,-21,21,-36,-11752,-4340,-6440,-12,-50,-7.85,-4.910472972972973,0
RU_532280110,-4,4,13,-7434,-35055,31653,-118,-12,-0.4759523809523811,-0.05931034482758646,0
RU_532280964,-15,15,-19,-9840,5696,-36322,13,-2,-4.026666666666667,-4.181318681318681,0
RU_532282364,-7,6,-8,-4749,-8921,10587,-72,-3,-0.8049999999999997,-0.6847826086956523,0
RU_532287270,-15,15,-25,-6844,-24521,17289,40,-3,-3.1999999999999997,-3.0357142857142856,0
RU_532287382,0,-1,-1,6352,14634,-31305,-27,14,0.2460317460317465,0.07010582010582,1
RU_532287508,5,-5,39,-3141,-1636,-13945,-122,7,1.5335714285714288,1.6403508771929824,0
RU_532289400,20,-20,19,14264,22163,-5353,58,1,8.49060606060606,4.298319327731092,1
RU_532290787,21,-21,56,10282,20671,6242,-47,37,12.363888888888887,5.69969040247678,1
RU_532292995,-19,19,-34,-10215,-27780,24981,-31,8,-9.275714285714287,-5.795698924731183,0
RU_532293161,-12,12,-4,-10058,-28690,5863,-98,-10,-2.031746031746032,-1.3924324324324324,0
RU_532294831,-3,3,-19,-3541,-24819,20420,-76,-11,-1.5492857142857148,-1.0345622119815667,0
RU_532297863,4,-5,29,-8001,-33489,2326,-15,-7,6.309035409035411,1.272247360482655,0
RU_532318728,-6,6,-6,-3579,-1741,7922,-41,2,-2.5,-13.714285714285714,0
RU_532323803,10,-10,-5,1961,29361,-20345,-33,27,0.3553535353535353,0.7954545454545454,1
RU_532331534,2,-2,22,-3697,-27847,8855,1,55,1.2233333333333336,1.2034782608695653,0
RU_532340257,-23,23,-24,-16101,-29610,12949,-122,-5,-9.434523809523808,-7.21875,0
RU_532344373,10,-11,35,-1627,19167,-38505,-85,8,3.4306493506493507,2.149137931034483,0
RU_532359382,-16,16,-26,-7212,-25696,20450,-40,-8,-7.102222222222222,-5.369230769230769,0
RU_532361359,3,-3,30,8864,31513,-20645,-45,5,2.1895238095238096,1.3894009216589862,1
RU_532366018,-26,26,-23,-13543,-29339,24370,-59,-25,-7.258730158730159,-6.051597051597052,0
RU_532367865,-15,15,-22,-7600,-25959,22706,-87,-16,-5.516190476190476,-4.77972027972028,0
RU_532370670,-2,2,-24,3920,24792,-12844,-35,-8,-0.6338961038961037,-0.7272727272727271,1
RU_532375675,-20,20,-39,-11950,-21436,6532,-136,-31,-3.0100000000000007,-2.9774806474313866,0
RU_532377839,23,-23,30,13626,29048,-24246,58,-14,11.297777777777778,8.016129032258064,1
RU_532382705,-17,17,-14,-12013,-12515,-16710,22,-6,-4.183809523809523,-2.9705882352941173,0
RU_532388883,-12,12,-14,-12728,-26895,16275,-137,-9,-4.796666666666667,-3.7391304347826084,0
RU_532389838,16,-16,20,11433,20767,-4990,93,7,2.8483333333333327,2.6698564593301435,1
RU_532393095,-22,22,-19,-11944,-29821,15073,-97,-9,-3.8416666666666663,-4.239639639639639,0
RU_532397140,23,-23,50,9166,45097,-46663,-35,4,12.906825396825397,9.46875,1
RU_532399822,19,-19,12,9064,43634,-42382,15,-13,4.608658008658009,3.221568627450981,1
RU_532403985,-1,1,3,-1817,4227,-9981,-26,-5,-1.4032467532467532,-0.018472906403940836,0
RU_532412058,4,-4,15,4557,5242,1054,23,-27,0.6016666666666666,0.8034055727554179,1
RU_532415255,-24,25,-36,-22620,-39575,23746,-74,-8,-9.219841269841272,-6.717171717171717,0
RU_532427702,-9,9,0,-4675,47146,-79006,57,-1,-0.5035714285714286,-0.931764705882353,0
RU_532432813,1,-1,12,7706,5332,-1528,43,14,0.605,0.493951612903226,1
RU_532443500,18,-18,31,13210,48545,-43992,66,-1,3.115238095238096,2.7814685314685312,1
RU_532458821,2,-2,-21,1802,49531,-23819,-318,-9,0.28640692640692667,-0.4437500000000001,1
RU_532467725,-19,19,-27,-9892,-22590,5278,-15,-29,-3.788479853479853,-2.9844961240310077,0
RU_532468154,14,-14,39,12809,17931,-22594,-29,22,6.252857142857143,3.3809523809523814,1
RU_532471289,9,-9,-39,-1010,37627,-45565,25,33,0.37042898621845977,-0.12171052631578938,1
RU_532503580,6,-6,35,6076,167,10214,-22,-6,2.086320346320346,2.0999999999999996,1
RU_532505754,8,-7,49,5275,8194,-12461,22,39,2.862922077922077,2.2783783783783784,1
RU_532515068,26,-26,42,12660,39604,-30021,-32,50,8.11959706959707,6.564102564102564,1
RU_532543993,-29,29,-32,-9158,-38751,35134,20,4,-5.892222222222223,-4.147619047619047,0
RU_532550177,-3,3,-18,-4122,-25262,40212,56,11,-2.175714285714286,-1.0941644562334218,0
RU_532580398,-9,8,-7,-6946,-10831,1495,-111,-8,-3.416666666666666,-1.9926739926739927,0
RU_532586414,17,-17,19,8513,13185,-11488,-6,30,8.769047619047619,4.542207792207792,1
RU_532591164,7,-7,13,2174,18012,-9628,-23,29,1.7044444444444449,1.2642857142857142,1
RU_532595542,16,-16,37,10652,19888,-4232,62,38,4.065555555555555,3.8721804511278197,1
RU_532599422,-16,16,-32,-10269,-21145,32003,35,40,-3.7656493506493502,-2.659776055124892,0
RU_532609707,25,-25,24,13818,29681,-16542,21,20,6.450158730158731,5.23992673992674,1
RU_532614243,-27,27,-76,-12998,-19884,21012,-11,-4,-16.76309523809524,-12.197297297297297,0
RU_532622396,7,-7,11,8778,-4583,19889,9,-5,1.614444444444445,1.923913043478261,1
RU_532625326,22,-22,43,12435,19651,-6914,0,12,9.437619047619048,6.257142857142857,1
RU_532632168,10,-9,3,7528,19505,6714,31,27,0.5376190476190472,1.011796733212341,1
RU_532637672,-16,16,-47,-12218,-39443,36474,-33,27,-2.5061904761904765,-2.4647058823529413,0
RU_532638014,16,-16,44,9588,37941,-21059,-9,-42,4.33550505050505,2.35042735042735,1
RU_532639892,-6,6,-1,-2806,949,-10790,25,-50,-1.2896825396825395,-0.6835016835016834,0
RU_532656778,-21,21,-30,-9937,-18352,20598,-45,-13,-5.392399267399267,-3.670940170940171,0
RU_532657354,15,-15,19,10951,33448,-30391,31,6,6.169047619047619,3.8104395604395602,1
RU_532689775,-11,11,-20,-9438,-23319,13654,-87,-21,-6.520396825396825,-1.9988095238095236,0
RU_532694887,-17,17,-21,-17195,-44142,32283,-55,-4,-8.150882450882452,-2.8959899749373434,0
RU_532697233,-14,15,-34,-14325,-4228,-23179,-43,-11,-3.8616666666666664,-3.2785714285714285,0
RU_532710575,15,-16,18,9392,46601,-40120,-49,-7,4.448095238095238,2.957516339869281,1
RU_532711670,17,-17,17,14825,2406,1266,106,-12,4.354761904761905,3.264705882352941,1
RU_532713176,20,-20,21,8060,29419,-15574,48,7,2.9658974358974364,2.8746208291203232,1
RU_532715727,7,-7,16,7119,17227,-8814,27,4,1.6347619047619046,1.6050156739811914,1
RU_532723161,11,-11,45,2883,36375,-19428,-1,26,5.429444444444444,2.9366666666666665,1
RU_532723517,-11,11,-31,1900,-37990,39536,105,-34,-2.2018975468975466,-1.4978466838931954,1
RU_532727032,-23,23,-6,-16293,-15925,1907,-113,-22,-5.8,-29.0,0
RU_532743575,17,-17,27,13364,17870,-14830,62,19,5.538095238095238,2.947368421052632,1
RU_532744758,19,-19,17,11056,18706,-9045,-1,12,6.094047619047617,5.041379310344827,1
RU_532747719,-14,14,-11,-11888,-19054,-5231,49,-1,-1.9143362193362201,-1.5189964157706093,0
RU_532749938,2,-2,7,10661,22631,-11225,87,-29,1.3976190476190475,0.4166666666666665,1
RU_532751865,19,-19,27,13053,8380,7045,54,-3,9.446666666666665,4.771634615384615,1
RU_532753119,14,-14,21,10565,37470,-29009,33,12,6.7825396825396815,3.091666666666667,1
RU_532757273,6,-6,10,4649,3545,5124,26,0,3.1666666666666665,4.9,1
RU_532759789,-2,2,2,-6466,10144,-8925,7,14,-0.10005772005772018,-0.13160173160173194,0
RU_532806711,-5,5,-10,-8927,6527,-8206,-46,9,-0.633766233766234,-0.6439393939393936,0
RU_532811290,20,-20,41,13662,6572,-4251,53,-17,9.099102564102566,4.019744483159117,1
RU_532812951,-5,5,10,2292,-24261,31461,7,-36,-0.15000000000000036,-0.24813895781637685,1
RU_532817549,-20,20,-59,-11989,-34550,25380,1,-12,-5.168484848484848,-4.066666666666666,0
RU_532833539,14,-13,14,13022,38150,-20623,33,28,1.755079365079365,1.7446633825944171,1
RU_532843592,-18,17,-27,-13916,-18712,7133,-20,-5,-6.854920634920635,-4.638461538461538,0
RU_532850472,-10,10,-18,-8629,-412,-8363,-48,22,-4.77,-3.1237458193979935,0
RU_532853990,-28,28,-35,-16705,-33261,30149,-35,-9,-13.000000000000002,-10.485714285714286,0
RU_532860948,0,0,6,-4824,-12362,14314,-64,25,0.9414285714285722,0.3333333333333335,0
RU_532862925,17,-17,10,12026,16716,-12217,71,-13,2.3034415584415586,2.196138211382114,1
RU_532873119,27,-27,21,13539,20020,-5971,54,24,9.519047619047619,7.832142857142857,1
RU_532874113,-9,9,-4,-11020,-19613,-362,-73,5,-1.8199999999999998,-1.4444444444444444,0
RU_532880547,-9,9,-4,-8481,-7701,1995,-32,3,-2.0816666666666666,-2.245454545454545,0
RU_532884403,-10,10,-20,-12825,-27347,22489,-44,-23,-2.5066666666666664,-2.268602540834846,0
RU_532885559,-16,16,-22,-13013,-20283,6796,-65,-21,-5.434444444444445,-4.196286472148541,0
RU_532886370,-14,14,-21,-8726,-31042,25876,55,-20,-4.581666666666666,-2.8,0
RU_532890364,-2,1,6,3374,4608,-5918,76,-81,0.24378066378066388,0.02857142857142847,1
RU_532895911,10,-10,-5,8618,14113,-14652,8,-18,1.1840692640692643,0.9151785714285716,1
RU_532903274,14,-14,26,9645,45634,-47076,18,-9,2.628766233766233,2.2325581395348837,1
RU_532909097,11,-12,12,10416,39260,-29562,54,6,2.1527777777777786,1.5607142857142855,1
RU_532912032,5,-4,-10,1489,23748,-29684,-25,38,0.4081746031746034,0.1696428571428572,1
RU_532926945,12,-12,24,13574,7618,3483,15,23,5.320952380952382,3.348148148148148,1
RU_532927552,20,-20,14,9547,11513,-126,55,-3,8.085714285714285,7.333333333333333,1
RU_532929486,25,-25,34,14475,46133,-34457,-16,-15,6.488816738816739,5.326219512195122,1
RU_532930346,-15,15,-15,-8887,-13388,10038,-103,-23,-7.183333333333334,-6.428571428571429,0
RU_532931614,-17,17,-45,-5564,-12313,6216,101,-49,-2.967914862914863,-2.8382978723404255,0
RU_532931834,-14,14,-21,-14103,-28901,18517,-74,14,-5.930000000000001,-5.1062801932367154,0
RU_532935475,4,-4,-6,2005,-35723,29639,-30,-15,-0.15106782106782113,0.16598639455782305,0
RU_532939090,-13,13,-57,-4270,-98755,111692,-28,-26,-3.8087950937950943,-2.3570754716981126,0
RU_532939977,16,-16,20,11391,19101,-10717,13,19,2.305873015873016,2.2637362637362637,1
RU_532940152,14,-14,30,10596,41771,-29993,24,38,3.8833333333333333,3.499202551834131,1
RU_532940252,13,-13,31,5553,31008,-21394,-57,2,3.6654761904761903,2.2008797653958947,1
RU_532941179,4,-4,5,-1425,-13690,-11786,50,-9,0.8534920634920629,0.7205128205128206,0
RU_532942094,-18,18,-29,-8316,-18313,7687,-9,-24,-3.3074175824175827,-3.1611721611721615,0
RU_532942206,21,-21,24,11269,17952,-7225,22,0,9.65,24.32608695652174,1
RU_532942706,-10,10,-22,-10101,-22084,12481,-16,-28,-3.413333333333333,-3.1488095238095237,0
RU_532942859,8,-8,7,6939,17932,-16572,34,12,1.1049999999999998,1.35,1
RU_532946077,-17,17,-20,-10756,-37749,27763,-23,-11,-2.1961904761904765,-2.652680652680653,0
RU_532946631,-22,22,-31,-17604,-48348,23625,-46,-43,-5.368650793650793,-4.682882882882883,0
RU_532952366,-20,20,-32,-4754,-5987,-4056,61,-22,-2.852121212121212,-2.8988095238095237,0
RU_532960774,-1,1,-20,-9768,-21768,23180,-56,10,-0.7960317460317459,-0.6674603174603173,0
RU_532964673,-14,14,-23,-3434,-10021,11624,61,3,-5.462142857142856,-4.28,0
RU_532965073,-9,9,-12,-5072,-12445,9619,-19,3,-3.3466666666666676,-2.944444444444444,0
RU_532967809,8,-8,43,6510,28964,-26926,14,19,4.280952380952382,2.729166666666667,1
RU_532968809,16,-16,6,7577,41451,-16609,45,24,2.455238095238095,1.8115942028985508,1
RU_532969064,5,-6,-8,-6297,-16477,27839,-32,37,0.3246031746031748,0.30069930069930084,0
RU_532970757,-16,16,-25,-12260,17471,-24467,28,-17,-4.90515873015873,-2.839712918660287,0
RU_532977580,0,0,-4,-2547,1535,-11024,24,-1,-1.3365656565656563,-0.1333333333333333,0
RU_532979653,-18,17,-30,-11104,-34832,33416,-13,-7,-3.4849783549783555,-2.773703041144902,0
RU_532982483,2,-2,-3,-3036,-17112,11502,-23,50,-0.16340659340659336,0.12134502923976598,0
RU_532982711,18,-17,33,11170,7209,9086,-22,25,3.517323232323233,2.9194991055456176,1
RU_532988236,-11,11,11,-4036,-8085,-1073,-35,-71,-0.33777777777777773,-0.73546511627907,1
RU_532989999,-17,17,-27,-9443,-30567,22903,-88,-2,-6.336904761904762,-2.9478260869565216,0
RU_532990780,-16,16,-22,-13491,-33169,10671,51,-14,-4.1409740259740255,-2.269268292682927,0
RU_532991966,-14,14,-13,-13034,-22925,3272,32,-32,-2.835714285714286,-2.295238095238095,0
RU_532993131,4,-4,22,6615,-4322,7754,39,37,1.3119047619047621,1.3324137931034483,1
RU_532998021,21,-21,15,8354,18663,-17713,-60,18,6.309920634920635,2.857142857142857,1
RU_532999691,27,-27,42,10178,41923,-37875,23,-6,10.064588744588743,7.6291866028708135,1
RU_533003574,9,-10,-6,5662,16217,-18761,-61,11,4.348015873015873,0.9419419419419417,1
RU_533004158,0,0,0,75,21,18,0,0,0.0,0.0,0
RU_533015418,-9,10,1,-6190,-5298,1099,-51,0,-2.156666666666667,-1.9826839826839828,0
RU_533015658,-15,15,-36,-7232,-32386,32565,-40,31,-4.877777777777778,-3.992647058823529,0
RU_533018675,-7,7,-19,-9537,-9942,7541,-49,4,-1.6671428571428577,-2.062753036437247,0
RU_533023514,-6,5,-6,-12384,-5570,-11037,-56,8,-2.1355555555555554,-1.0018315018315016,0
RU_533025178,-5,5,-9,1032,-5276,16472,57,10,-1.1705555555555556,-0.8309409888357258,0
RU_533026899,15,-15,22,11567,16569,-5590,41,-17,5.306666666666667,3.529556650246305,1
RU_533028026,18,-18,28,13332,26711,-23047,14,18,8.823809523809524,6.014285714285714,1
RU_533028713,-10,10,-9,-9326,-11957,5340,-48,1,-3.9,-8.641025641025642,0
RU_533030387,-25,25,-48,-10895,-34648,23057,13,-7,-11.019444444444444,-9.014285714285714,0
RU_533034268,9,-9,35,8458,22215,-7552,-44,1,2.140476190476191,1.970967741935484,1
RU_533038524,-11,11,-9,-6405,-13542,4491,-16,-12,-3.826666666666666,-4.341269841269841,0
RU_533038954,5,-5,13,7169,9235,-7427,42,14,3.5966666666666667,2.4333333333333336,1
RU_533042541,15,-16,31,11436,29680,-26301,-22,-16,6.878809523809524,5.214285714285714,1
RU_533048165,-12,12,-19,-9312,-13980,2494,-46,5,-3.926190476190477,-2.4668930390492356,0
RU_533052102,0,0,11,-4186,11627,-18252,-47,5,0.33714285714285763,0.3333333333333335,0
RU_533055946,-21,21,-34,-7759,4673,-13995,26,-65,-7.240707070707071,-4.525,0
RU_533056042,-26,27,-35,-14332,-34652,33152,-66,-18,-6.913888888888889,-5.721254355400697,0
RU_533058655,25,-25,40,15544,23483,-23878,-72,14,13.76111111111111,12.580645161290322,1
RU_533061933,-14,14,-8,-11556,-14295,8128,-67,-21,-4.686666666666666,-3.1794871794871793,0
RU_533063404,8,-9,25,10645,4975,-4982,-7,-7,2.3759523809523815,2.1929347826086953,1
RU_533067396,-21,21,-30,-13314,-29721,2019,2,3,-5.558333333333332,-5.185714285714286,0
RU_533072960,-12,11,-24,-10009,-22250,8814,8,25,-3.8833333333333333,-4.4904761904761905,0
RU_533073270,-5,5,-5,-5150,-27865,12346,-25,-54,-3.2429004329004325,-0.5293757649938802,0
RU_533080920,-1,0,24,6920,54628,-65753,-58,-44,0.6956998556998557,0.5476190476190474,1
RU_533083194,-6,6,-6,-3906,-12962,10546,13,-18,-3.4566666666666666,-1.9500000000000002,0
RU_533084942,1,-1,1,5203,27614,-23261,-62,29,0.4592352092352092,0.10239361702127647,1
RU_533086317,-18,19,-27,-6948,-43497,48316,-51,-3,-3.9475757575757573,-2.7154545454545453,0
RU_533092082,-24,23,-19,-18464,-41480,13494,-141,4,-5.019444444444445,-4.051470588235294,0
RU_533092284,-23,23,-20,-14970,-28341,29530,-45,-10,-6.0566666666666675,-6.951612903225806,0
RU_533094214,13,-13,27,1984,37102,-33675,-72,14,1.8782478632478634,1.7416216216216216,1
RU_533095145,23,-23,37,13076,21263,-10623,-59,19,12.224126984126984,5.528957528957529,1
RU_533096879,15,-15,17,11874,6688,-6671,28,-9,7.295238095238094,6.642857142857143,1
RU_533097547,-2,2,-12,-9503,-6647,2159,-52,-23,-3.6771428571428575,-0.9624060150375939,0
RU_533100299,-7,7,-19,-6057,-6939,-16181,23,19,-2.0011904761904757,-1.3837837837837839,0
RU_533101989,8,-7,6,9992,36485,-20521,38,13,0.6188888888888893,0.7610565110565108,1
RU_533106677,13,-13,14,10221,8893,11596,75,19,1.5440442890442887,1.2567567567567566,1
RU_533108824,-4,3,3,-4977,-10543,7491,-74,-10,0.05523809523809575,-0.34444444444444455,0
RU_533111118,13,-13,3,12114,30722,-14774,17,46,0.8993181818181815,0.8957641196013286,1
RU_533114858,17,-17,29,12442,39016,-13333,12,68,4.48051948051948,3.002331002331002,1
RU_533117533,-20,20,-14,-13703,-23562,16911,-137,-25,-3.955714285714286,-3.6470588235294117,0
RU_533119354,-19,19,-29,-8932,-9337,4076,-32,-41,-3.8571428571428568,-3.763157894736842,0
RU_533119863,-18,18,-40,-10379,-18222,878,17,-13,-4.434945054945055,-2.7125,0
RU_533121190,15,-16,12,10589,-2399,-182,38,-5,6.393333333333333,3.2228116710875336,1
RU_533123892,25,-25,37,10364,22472,-22407,-22,29,11.873333333333333,6.28744939271255,1
RU_533125299,9,-9,22,3751,10985,2267,16,-11,0.9445637695637692,1.6868131868131868,1
RU_533125888,12,-12,23,4400,34105,-27825,-27,-5,3.527857142857143,2.4732620320855614,1
RU_533140256,5,-5,-4,2928,9580,-19899,-26,21,0.26908730158730165,0.30714285714285716,1
RU_533145082,-18,18,-15,-10148,-19456,12167,-9,-4,-5.783333333333333,-3.4017857142857144,0
RU_533148148,-14,14,-17,-8265,-5686,-7185,-22,-61,-5.736666666666666,-3.3928571428571423,0
RU_533148727,-5,5,-9,-3892,-21722,13798,-14,-21,-1.7633333333333328,-1.1750841750841752,0
RU_533154085,-23,23,-22,-8292,-36486,6314,60,-21,-2.222070707070707,-2.067299396031061,0
RU_533158555,-15,15,-47,-13214,-19088,7729,-6,-54,-4.979682539682539,-3.037037037037037,0
RU_533158967,-21,21,-30,-7062,-34962,44917,65,-17,-7.779999999999999,-5.585972850678733,0
RU_533160926,8,-8,14,12388,10509,-2388,10,18,2.38047619047619,1.9572649572649574,1
RU_533175565,24,-24,21,13157,15694,-7877,65,5,9.189841269841269,10.820689655172414,1
RU_533180750,-15,15,-23,-9181,-10903,-3901,-10,-6,-6.286904761904763,-2.611793611793612,0
RU_533181497,19,-19,23,17189,31938,-22888,41,-17,5.856536796536797,3.867647058823529,1
RU_533183984,-13,13,-16,-7154,-17593,18180,-7,12,-3.666666666666667,-2.6129032258064515,0
RU_533184301,-16,16,-29,-6490,-10612,4267,81,0,-7.511666666666668,-3.5196078431372553,0
RU_533184922,-21,20,-33,-9302,-22537,7183,37,-65,-2.726351981351981,-2.7733333333333334,0
RU_533188356,-11,11,-13,-9270,-399,-2470,-53,-15,-1.9175324675324674,-1.2062647754137117,0
RU_533188733,11,-11,32,9434,43669,-37763,-34,47,2.062727272727272,2.0291858678955457,1
RU_533197232,7,-7,5,11369,4769,388,78,26,1.1176190476190473,0.8943355119825709,1
RU_533200840,-16,17,-42,-8549,-23727,3596,33,50,-8.926623376623375,-3.741854636591479,0
RU_533214096,-18,18,-33,-10646,-19308,2804,-1,1,-9.173333333333334,-4.9503722084367245,0
